event_dt,campaign_id,channel,contact_id,persona,subject,opened,clicked,unsubscribed
2025-09-14,CMP-07,sms,465,Loyal Advocate,,1,0,0
2025-09-14,CMP-07,sms,3,Skeptical Researcher,,0,0,0
2025-09-14,CMP-07,sms,796,Value Seeker,,0,0,0
2025-09-14,CMP-07,sms,83,Loyal Advocate,,0,0,0
2025-09-14,CMP-07,sms,401,Busy Buyer,,0,0,0
2025-09-14,CMP-07,sms,515,Value Seeker,,1,0,0
2025-09-14,CMP-07,sms,281,Skeptical Researcher,,0,0,0
2025-09-14,CMP-07,sms,847,Busy Buyer,,1,0,0
2025-09-14,CMP-07,sms,579,Skeptical Researcher,,0,0,0
2025-09-14,CMP-07,sms,156,Busy Buyer,,1,0,0
2025-09-14,CMP-07,sms,825,Loyal Advocate,,0,0,0
2025-09-14,CMP-07,sms,80,Value Seeker,,1,1,0
2025-09-14,CMP-07,sms,105,Value Seeker,,0,0,0
2025-09-14,CMP-07,sms,211,Skeptical Researcher,,0,0,0
2025-09-14,CMP-07,sms,899,Skeptical Researcher,,0,0,0
2025-09-14,CMP-07,sms,754,Skeptical Researcher,,0,0,0
2025-09-14,CMP-07,sms,1050,Value Seeker,,1,0,0
2025-09-14,CMP-07,sms,646,Busy Buyer,,1,0,0
2025-09-19,CMP-08,email,1145,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1012,Loyal Advocate,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1019,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,558,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,227,Value Seeker,Because you’re into exclusive savings,0,0,0
2025-09-19,CMP-08,email,681,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,732,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,965,Skeptical Researcher,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,1118,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,446,Value Seeker,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,498,Value Seeker,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,418,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,873,Busy Buyer,Because you’re into faster onboarding,1,0,0
2025-09-19,CMP-08,email,1059,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,180,Value Seeker,Smarter smarter decisions starts here,1,0,0
2025-09-19,CMP-08,email,184,Busy Buyer,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,435,Busy Buyer,Unlock your faster onboarding today,1,0,0
2025-09-19,CMP-08,email,1064,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-09-19,CMP-08,email,110,Value Seeker,Unlock your time-saving workflows today,1,0,0
2025-09-19,CMP-08,email,9,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,166,Skeptical Researcher,Smarter insider access starts here,1,0,0
2025-09-19,CMP-08,email,519,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-09-19,CMP-08,email,76,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,228,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,5,Busy Buyer,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,297,Busy Buyer,Because you’re into time-saving workflows,1,0,0
2025-09-19,CMP-08,email,793,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,700,Busy Buyer,Unlock your exclusive savings today,1,0,0
2025-09-19,CMP-08,email,867,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,595,Busy Buyer,Because you’re into insider access,0,0,0
2025-09-19,CMP-08,email,1174,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1003,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,581,Value Seeker,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,708,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,597,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,172,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,1,0
2025-09-19,CMP-08,email,933,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,185,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-09-19,CMP-08,email,546,Value Seeker,Unlock your smarter decisions today,1,0,0
2025-09-19,CMP-08,email,1164,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,775,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,154,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1112,Busy Buyer,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,191,Loyal Advocate,Because you’re into time-saving workflows,1,0,0
2025-09-19,CMP-08,email,550,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,882,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,495,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,1057,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,512,Busy Buyer,Because you’re into time-saving workflows,1,0,0
2025-09-19,CMP-08,email,503,Loyal Advocate,Because you’re into smarter decisions,1,0,0
2025-09-19,CMP-08,email,734,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,636,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,620,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1024,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,682,Value Seeker,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,344,Busy Buyer,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,510,Value Seeker,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,1056,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,795,Value Seeker,Smarter faster onboarding starts here,1,0,0
2025-09-19,CMP-08,email,144,Loyal Advocate,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1104,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-09-19,CMP-08,email,662,Skeptical Researcher,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,1136,Loyal Advocate,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,140,Busy Buyer,Because you’re into exclusive savings,0,0,0
2025-09-19,CMP-08,email,483,Busy Buyer,Unlock your faster onboarding today,0,0,0
2025-09-19,CMP-08,email,621,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1089,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-09-19,CMP-08,email,299,Value Seeker,Because you’re into faster onboarding,1,0,0
2025-09-19,CMP-08,email,290,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1068,Busy Buyer,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,162,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,102,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,536,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-09-19,CMP-08,email,1096,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,591,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,255,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-09-19,CMP-08,email,672,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-09-19,CMP-08,email,81,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-09-19,CMP-08,email,835,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-09-19,CMP-08,email,86,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,539,Value Seeker,Smarter smarter decisions starts here,0,0,0
2025-09-19,CMP-08,email,443,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,685,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,1143,Busy Buyer,Unlock your smarter decisions today,1,0,0
2025-09-19,CMP-08,email,853,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-09-19,CMP-08,email,477,Busy Buyer,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,826,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,263,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,592,Value Seeker,Because you’re into time-saving workflows,1,0,0
2025-09-19,CMP-08,email,441,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,676,Value Seeker,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,31,Busy Buyer,Because you’re into faster onboarding,0,0,0
2025-09-19,CMP-08,email,1166,Value Seeker,Because you’re into exclusive savings,1,0,0
2025-09-19,CMP-08,email,494,Busy Buyer,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,704,Value Seeker,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,428,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,1121,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,486,Busy Buyer,Unlock your insider access today,1,0,0
2025-09-19,CMP-08,email,259,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,862,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,334,Value Seeker,Smarter smarter decisions starts here,0,0,0
2025-09-19,CMP-08,email,1187,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,1150,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,739,Skeptical Researcher,Because you’re into faster onboarding,0,0,0
2025-09-19,CMP-08,email,848,Busy Buyer,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,1194,Busy Buyer,Unlock your exclusive savings today,1,0,0
2025-09-19,CMP-08,email,157,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-09-19,CMP-08,email,742,Loyal Advocate,Because you’re into smarter decisions,1,0,0
2025-09-19,CMP-08,email,1046,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1186,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,989,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,450,Busy Buyer,Because you’re into faster onboarding,1,0,0
2025-09-19,CMP-08,email,1132,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,212,Value Seeker,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,50,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,772,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,487,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,422,Loyal Advocate,Because you’re into exclusive savings,0,0,0
2025-09-19,CMP-08,email,994,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,942,Loyal Advocate,Smarter time-saving workflows starts here,1,0,0
2025-09-19,CMP-08,email,1128,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,53,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-09-19,CMP-08,email,992,Loyal Advocate,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,584,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-09-19,CMP-08,email,594,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,525,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,346,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,502,Value Seeker,Smarter insider access starts here,0,0,0
2025-09-19,CMP-08,email,69,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,235,Loyal Advocate,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,984,Value Seeker,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,358,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1073,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,399,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,545,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,470,Loyal Advocate,Smarter faster onboarding starts here,0,0,0
2025-09-19,CMP-08,email,740,Value Seeker,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,195,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,420,Skeptical Researcher,Because you’re into exclusive savings,0,0,0
2025-09-19,CMP-08,email,211,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,668,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,852,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,298,Value Seeker,Smarter faster onboarding starts here,1,0,0
2025-09-19,CMP-08,email,1011,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,233,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,598,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,629,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,894,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,707,Loyal Advocate,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,239,Value Seeker,Because you’re into insider access,0,0,0
2025-09-19,CMP-08,email,21,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",1,1,0
2025-09-19,CMP-08,email,1185,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,899,Skeptical Researcher,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,655,Loyal Advocate,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,48,Loyal Advocate,Because you’re into exclusive savings,0,0,0
2025-09-19,CMP-08,email,266,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,1124,Loyal Advocate,Smarter insider access starts here,1,0,0
2025-09-19,CMP-08,email,1062,Loyal Advocate,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,1198,Loyal Advocate,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,1008,Value Seeker,Smarter insider access starts here,0,0,0
2025-09-19,CMP-08,email,1156,Loyal Advocate,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,757,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-09-19,CMP-08,email,173,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-09-19,CMP-08,email,79,Busy Buyer,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,62,Busy Buyer,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,34,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,310,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,586,Skeptical Researcher,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,624,Skeptical Researcher,Because you’re into faster onboarding,0,0,0
2025-09-19,CMP-08,email,387,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,178,Busy Buyer,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,114,Loyal Advocate,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,530,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,14,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,52,Value Seeker,Because you’re into insider access,0,0,0
2025-09-19,CMP-08,email,796,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1047,Busy Buyer,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,799,Value Seeker,A quick tip for Value Seeker,1,0,0
2025-09-19,CMP-08,email,560,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,990,Busy Buyer,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,167,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,590,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,675,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-09-19,CMP-08,email,463,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-09-19,CMP-08,email,251,Busy Buyer,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,744,Value Seeker,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,386,Loyal Advocate,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,445,Busy Buyer,Smarter exclusive savings starts here,1,1,0
2025-09-19,CMP-08,email,1017,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,900,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,275,Loyal Advocate,Unlock your faster onboarding today,1,0,0
2025-09-19,CMP-08,email,646,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-09-19,CMP-08,email,808,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1016,Busy Buyer,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,1182,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,608,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,112,Busy Buyer,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,20,Skeptical Researcher,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,789,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,929,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-09-19,CMP-08,email,958,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,244,Skeptical Researcher,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,61,Loyal Advocate,Because you’re into time-saving workflows,0,0,1
2025-09-19,CMP-08,email,858,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-09-19,CMP-08,email,630,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,431,Value Seeker,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,363,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,433,Value Seeker,Smarter insider access starts here,1,0,0
2025-09-19,CMP-08,email,945,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,214,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,1093,Loyal Advocate,Unlock your exclusive savings today,1,1,0
2025-09-19,CMP-08,email,11,Busy Buyer,Because you’re into insider access,0,0,0
2025-09-19,CMP-08,email,98,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,745,Busy Buyer,Unlock your insider access today,1,0,0
2025-09-19,CMP-08,email,438,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,159,Loyal Advocate,Smarter faster onboarding starts here,0,0,0
2025-09-19,CMP-08,email,280,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,622,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,394,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1102,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-09-19,CMP-08,email,815,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,1067,Value Seeker,Unlock your faster onboarding today,0,0,0
2025-09-19,CMP-08,email,779,Busy Buyer,Smarter insider access starts here,1,1,0
2025-09-19,CMP-08,email,332,Busy Buyer,Unlock your smarter decisions today,1,0,0
2025-09-19,CMP-08,email,119,Busy Buyer,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,330,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,32,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1163,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1045,Skeptical Researcher,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,318,Busy Buyer,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,969,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,617,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,871,Loyal Advocate,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,892,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,711,Skeptical Researcher,Unlock your faster onboarding today,0,0,0
2025-09-19,CMP-08,email,527,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,1060,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,120,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,284,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-09-19,CMP-08,email,345,Busy Buyer,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,302,Value Seeker,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,979,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-09-19,CMP-08,email,218,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,760,Skeptical Researcher,A quick tip for Skeptical Researcher,1,0,0
2025-09-19,CMP-08,email,135,Value Seeker,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,599,Value Seeker,A quick tip for Value Seeker,1,0,0
2025-09-19,CMP-08,email,614,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,859,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,684,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,518,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,151,Loyal Advocate,Unlock your insider access today,1,0,0
2025-09-19,CMP-08,email,875,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,249,Busy Buyer,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,142,Busy Buyer,Unlock your smarter decisions today,0,0,0
2025-09-19,CMP-08,email,243,Value Seeker,Because you’re into smarter decisions,0,0,0
2025-09-19,CMP-08,email,543,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-09-19,CMP-08,email,132,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-09-19,CMP-08,email,186,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,320,Skeptical Researcher,Smarter time-saving workflows starts here,0,0,0
2025-09-19,CMP-08,email,564,Value Seeker,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,774,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,351,Busy Buyer,Smarter exclusive savings starts here,0,0,0
2025-09-19,CMP-08,email,493,Skeptical Researcher,Unlock your exclusive savings today,0,0,0
2025-09-19,CMP-08,email,781,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,663,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,336,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,638,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,25,Value Seeker,We picked these just for you,0,0,1
2025-09-19,CMP-08,email,602,Loyal Advocate,Because you’re into time-saving workflows,0,0,0
2025-09-19,CMP-08,email,128,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,886,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-09-19,CMP-08,email,417,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,447,Busy Buyer,Because you’re into exclusive savings,1,0,0
2025-09-19,CMP-08,email,570,Busy Buyer,Unlock your insider access today,0,0,0
2025-09-19,CMP-08,email,1147,Busy Buyer,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,68,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-09-19,CMP-08,email,296,Value Seeker,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,317,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,246,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,313,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,388,Busy Buyer,Unlock your faster onboarding today,1,0,0
2025-09-19,CMP-08,email,722,Loyal Advocate,We picked these just for you,1,0,0
2025-09-19,CMP-08,email,203,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-09-19,CMP-08,email,200,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,1165,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-09-19,CMP-08,email,648,Skeptical Researcher,We picked these just for you,0,0,0
2025-09-19,CMP-08,email,522,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-09-19,CMP-08,email,780,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-09-19,CMP-08,email,995,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-09-19,CMP-08,email,952,Busy Buyer,A quick tip for Busy Buyer,0,0,0
